[[-7.726342]],[[4.5193696]],C=C1c2cc(S)c(N)cc2N(CC(C)=S)c2ncnc(O)c21,[[0.13645948]]
[[-7.2998056]],[[4.7457504]],C=C1c2cc(S)c(N)cc2N(CC(C)=S)c2ncnc(OO)c21,[[0.1523234]]
[[-7.5601892]],[[4.2247906]],CC(=S)CN1c2cc(N)c(S)cc2C2=COOc3ncnc1c32,[[0.16066445]]
[[-7.0161657]],[[4.4325914]],CC(=S)C1Nc2cc3c(cc2S)C2=COOc4ncnc(c42)N31,[[0.17771615]]
[[-7.6238413]],[[4.4796247]],CC(=S)C1N(S)c2cc3c(cc2S)C2=COOc4ncnc(c42)N31,[[0.20575511]]
[[-8.519563]],[[3.6902912]],CC(=S)CN1c2cc(NS)c(S)cc2C2=COOc3ncnc1c32,[[0.21724886]]
[[-6.935283]],[[5.1313896]],CC(=S)Cn1c2ncnc3ooc4s[nH]c5cc1c(cc5S)c4-c32,[[0.26518086]]
[[-6.2167635]],[[5.370209]],S=CCn1c2ncnc3ooc4s[nH]c5cc1c(cc5S)c4-c32,[[0.29175687]]
[[-6.2167635]],[[5.370209]],S=CCn1c2ncnc3ooc4s[nH]c5cc1c(cc5S)c4-c32,[[0.3241743]]
[[-7.0811796]],[[5.5540075]],S=CCN1c2cc(ncn2)OOc2cc3cc(S)c(cc31)[nH]s2,[[0.3853478]]
[[-7.3233852]],[[5.227356]],Cc1nc2cc(n1)N(CC=S)c1cc3[nH]sc(cc1cc3S)OO2,[[0.41738752]]
[[-7.6288424]],[[5.153327]],Cc1nc2cc(n1)N(CC=S)c1cc3[nH]sc(cc1c(N)c3S)OO2,[[0.467139]]
[[-7.1363697]],[[5.1366253]],Cc1nc2cc(n1)n(CC=S)c1cc3[nH]sc(cc1c1[nH]sc31)oo2,[[0.50473195]]
[[-6.4861565]],[[4.7109613]],N#Cc1nc2cc(n1)n(CC=S)c1cc3[nH]sc(cc1c1[nH]sc31)oo2,[[0.5125746]]
[[-7.218932]],[[4.6515675]],N#Cc1nc2cc(n1)n(CC(N)=S)c1cc3[nH]sc(cc1c1[nH]sc31)oo2,[[0.58949864]]
[[-6.4861565]],[[4.7109613]],N#Cc1nc2cc(n1)n(CC=S)c1cc3[nH]sc(cc1c1[nH]sc31)oo2,[[0.63280815]]
[[-7.8737154]],[[5.079194]],CC(N)N1c2ccccc2Cc2c(O)ncnc21,[[0.09657039]]
[[-6.885542]],[[4.880535]],CC(NF)N1c2ccccc2Cc2c(O)ncnc21,[[0.09932233]]
[[-6.9109163]],[[4.7411747]],CC(NF)N1c2ncnc(O)c2Cc2cccc(N)c21,[[0.10857808]]
[[-7.193252]],[[5.4562235]],Nc1cccc2c1N1c3ncnc(c3C2)OCC1NF,[[0.13362166]]
[[-6.9109163]],[[4.7411747]],CC(NF)N1c2ncnc(O)c2Cc2cccc(N)c21,[[0.13404702]]
[[-8.201515]],[[4.7131004]],C=C1c2cccc(N)c2N(C(C)NF)c2ncnc(O)c21,[[0.15934102]]
[[-8.047998]],[[4.7592144]],C=C1c2c(O)ncnc2N(C(C)NF)c2c(N)ccc(O)c21,[[0.1765771]]
[[-7.971363]],[[4.3196154]],C=C1c2c(O)ncnc2N(C(C)NF)c2c(NCl)ccc(O)c21,[[0.18504885]]
[[-7.941834]],[[4.2377596]],C=C1c2c(O)ncnc2N(C(C)NF)c2c(NCl)c(C)cc(O)c21,[[0.20312604]]
[[-8.468094]],[[3.9078012]],C=C1c2c3nc(nc2N(C(C)NF)c2c(NCl)c(C)cc(O)c21)O3,[[0.22290426]]
[[-8.858015]],[[4.1999154]],C=C1c2c3nc(nc2N(C(C)N)c2c(NCl)c(C)cc(O)c21)O3,[[0.26269725]]
[[-7.7610455]],[[4.3213034]],C=C1c2c3nc(nc2N(C(N)C=S)c2c(NCl)c(C)cc(O)c21)O3,[[0.2787511]]
[[-7.7265244]],[[4.265197]],C=C1c2c3nc(nc2N(CC=S)c2c(NCl)c(C)cc(O)c21)O3,[[0.3068756]]
[[-7.285243]],[[4.510097]],C=C1c2c3nc(nc2N(CC=S)c2c(NCl)c(C)cc(OO)c21)O3,[[0.34313294]]
[[-7.1545324]],[[4.184437]],C=C1c2c3nc(nc2N2CC(=S)Cc4cc(OO)c1c2c4NCl)O3,[[0.3623753]]
[[-6.5072]],[[4.238478]],C=C1c2c3nc(nc2N2CC(=S)C(O)c4cc(OO)c1c2c4NCl)O3,[[0.38986373]]
[[-8.695677]],[[3.882888]],C=C1c2c3nc(nc2N(C)c2c(NCl)c(C(O)C=S)cc(OO)c21)O3,[[0.47066867]]
[[-8.868201]],[[4.5567026]],C=C1c2c3nc(nc2N2CC(O)(C=S)c4cc(OO)c1c2c4NCl)O3,[[0.5736234]]
[[-8.516397]],[[3.770587]],OOc1cc2c(NCl)c3c1C(=CS)c1c4nc(nc1N3CC2(O)C=S)O4,[[0.56667393]]
[[-8.830986]],[[3.5090716]],OOc1cc2c(NCl)c3c1C(=C(O)S)c1c4nc(nc1N3CC2(O)C=S)O4,[[0.61949617]]
[[-7.233873]],[[5.7251353]],Oc1ncnc2c1Cc1cccc3c1N2CC3,[[0.10064059]]
[[-7.8790026]],[[4.930397]],Nc1ccc2c3c1Cc1c(O)ncnc1N3CC2,[[0.10546869]]
[[-8.153445]],[[4.821562]],CNc1ccc2c3c1Cc1c(O)ncnc1N3CC2,[[0.11737004]]
[[-9.030615]],[[4.525934]],N=CNc1ccc2c3c1Cc1c(O)ncnc1N3CC2,[[0.13186617]]
[[-7.239419]],[[4.437418]],COc1ncnc2c1Cc1c(NC=N)ccc3c1N2CC3,[[0.13134031]]
[[-7.5788307]],[[4.3059235]],COc1ncnc2c1c(=N)c1c(NC=N)ccc3c1n2CC3,[[0.14630267]]
[[-7.709902]],[[4.3652782]],COc1ncnc2c1c(=N)c1c(NC=NN)ccc3c1n2CC3,[[0.16504973]]
[[-9.332903]],[[4.3692784]],COc1ncnc2c1c(=N)c1c3c(cc4c1n2CC4)NN=CN3,[[0.20045991]]
[[-8.098629]],[[4.7237744]],N=c1c2c(O)ncnc2n2c3c(cc4c(c13)NC=NN4)CC2,[[0.2176581]]
[[-8.482997]],[[4.8012214]],N=c1c2c(O)ncnc2n2c3c(cc4c(c13)N(Cl)C=NN4)CC2,[[0.24905643]]
[[-7.7077737]],[[4.334555]],COc1ncnc2c1c(=N)c1c3c(cc4c1n2CC4)NN=CN3Cl,[[0.25053942]]
[[-8.102954]],[[4.09232]],COc1ncnc2c1c(=N)c1c3c(cc4c1n2CC4S)NN=CN3Cl,[[0.27598804]]
[[-8.281473]],[[3.8408515]],COc1ncnc2c1c(=N)c1c3c(cc4c1n2C(C)C4S)NN=CN3Cl,[[0.29979277]]
[[-8.404395]],[[5.096105]],COc1ncnc2c1C1=NCC3C(S)c4cc5c(c1c4N23)N(Cl)C=NN5,[[0.39111364]]
[[-9.629275]],[[4.571699]],NCOc1ncnc2c1C1=NCC3C(S)c4cc5c(c1c4N23)N(Cl)C=NN5,[[0.43555412]]
[[-9.139572]],[[4.218228]],NCOc1ncnc2c1C=NCC1C(S)c3cc4c(cc3N21)N(Cl)C=NN4,[[0.45272318]]
[[-9.102776]],[[4.195378]],NCOc1ncnc2c1C=NCC1C(=S)c3cc4c(cc3N21)N(Cl)C=NN4,[[0.50064415]]
[[-9.213593]],[[3.9751863]],NCOc1ncnc2c1C=NCC1C(=S)c3cc4c(cc3N21)N(Cl)C(N)=NN4,[[0.5447328]]
[[-7.9106693]],[[4.160763]],NC1=NNc2cc3c(cc2N1Cl)N1c2ncnc4c2C(=NCC1C3=S)C(N)O4,[[0.5757462]]
[[-9.02453]],[[3.926636]],C=NC1=NNc2cc3c(cc2N1Cl)N1c2ncnc4c2C(=NCC1C3=S)C(N)O4,[[0.66146153]]
[[-8.159246]],[[5.0257254]],CCN1c2ccccc2Cc2c(O)nc(O)nc21,[[0.09739705]]
[[-6.049019]],[[5.8213806]],Oc1nc2nc3c1Cc1ccccc1N3CCO2,[[0.10644003]]
[[-6.4627957]],[[5.4761915]],Oc1nc2nc3c1C(S)c1ccccc1N3CCO2,[[0.11602516]]
[[-7.1739078]],[[5.6422863]],Oc1nc2nc3c1C(S)c1ccccc1N3C(Cl)CO2,[[0.13636205]]
[[-6.875399]],[[5.470948]],SC1c2cc3ccc2N2c4nc(nc(c41)O3)OCC2Cl,[[0.14629734]]
[[-7.5481324]],[[5.5204105]],OC1(Cl)COc2nc3c4c(n2)N1c1ccc(cc1C4S)O3,[[0.16919555]]
[[-8.412]],[[5.147521]],OCC(O)(Cl)N1c2ccc3cc2C(S)c2c(ncnc21)O3,[[0.18822911]]
[[-8.42824]],[[4.457787]],OCC(O)(Cl)Nc1ccc2cc1C(S)c1cncnc1O2,[[0.19307993]]
[[-8.582954]],[[4.287406]],OCC(O)(Cl)Nc1ccc2cc1C(S)c1c(S)ncnc1O2,[[0.21187581]]
[[-6.885708]],[[4.368863]],OCC(O)(Cl)Nc1c2cc3cc1C(S2)c1c(S)ncnc1O3,[[0.2158662]]
[[-8.582954]],[[4.287406]],OCC(O)(Cl)Nc1ccc2cc1C(S)c1c(S)ncnc1O2,[[0.26157507]]
[[-9.166824]],[[4.163514]],OOCC(O)(Cl)Nc1ccc2cc1C(S)c1c(S)ncnc1O2,[[0.2955035]]
[[-8.955177]],[[4.0795693]],OOCC(O)(Cl)Nc1cc(S)c2cc1C(S)c1c(S)ncnc1O2,[[0.32124206]]
[[-10.057917]],[[3.8001256]],COC(Cl)(COO)Nc1cc(S)c2cc1C(S)c1c(S)ncnc1O2,[[0.36626515]]
[[-9.339115]],[[4.1780987]],COC(Cl)(CO)Nc1cc(S)c2cc1C(S)c1c(S)ncnc1O2,[[0.40984026]]
[[-8.402415]],[[4.1952252]],OCC(O)(Cl)Nc1cc(S)c2cc1C(S)c1c(S)ncnc1O2,[[0.43355262]]
[[-8.55999]],[[4.1377544]],OCC(Cl)Nc1cc(S)c2cc1C(S)c1c(S)ncnc1O2,[[0.48248827]]
[[-8.785134]],[[4.221176]],OCC(Cl)Nc1ccc2cc1C(S)c1c(S)ncnc1O2,[[0.5484834]]
[[-9.237881]],[[4.3608046]],OCC(Cl)Nc1ccc2cc1C(S)c1c(S)nc(F)nc1O2,[[0.6349897]]
[[-8.785134]],[[4.221176]],OCC(Cl)Nc1ccc2cc1C(S)c1c(S)ncnc1O2,[[0.67714]]
[[-7.3650646]],[[4.90926]],CCN1c2ccc(F)cc2Cc2c(O)ncnc21,[[0.09211256]]
[[-9.048883]],[[4.487766]],Oc1ncnc2c1Cc1cc(F)ccc1N2CCS,[[0.10643575]]
[[-8.80381]],[[4.76593]],Oc1ncnc2c1Cc1cc(F)ccc1N2CC(S)S,[[0.12061402]]
[[-9.5767]],[[3.6077256]],Oc1ncncc1Cc1cc(F)ccc1NCC(S)S,[[0.12143516]]
[[-8.327196]],[[3.893359]],Nc1cc(F)cc(Cc2cncnc2O)c1NCC(S)S,[[0.13030052]]
[[-7.7204537]],[[4.174242]],O=Nc1cc(F)cc(Cc2cncnc2O)c1NCC(S)S,[[0.14499225]]
[[-7.592382]],[[5.051602]],O=Nc1cc(F)cc2c(-c3cncnc3O)c(C(S)S)[nH]c12,[[0.17848122]]
[[-7.622314]],[[5.2452626]],O=Nc1c(F)c(F)cc2c(-c3cncnc3O)c(C(S)S)[nH]c12,[[0.20318353]]
[[-8.115826]],[[4.703936]],Nc1ncnc(O)c1-c1c(C(S)S)[nH]c2c(N=O)c(F)c(F)cc12,[[0.21733919]]
[[-8.062974]],[[4.8474865]],CNc1ncnc(O)c1-c1c(C(S)S)[nH]c2c(N=O)c(F)c(F)cc12,[[0.24497655]]
[[-9.670574]],[[3.2093105]],CN1c2nc(O)c(-c3c(C(S)S)[nH]c4c(N=O)c(F)c(F)cc34)c1n2,[[0.24237488]]
[[-8.528549]],[[4.70944]],O=Nc1c(F)c(F)cc2c(-c3c(O)nc4nc3N4C#[SH])c(C(S)S)[nH]c12,[[0.3049109]]
[[-7.720742]],[[4.151695]],O=Nc1c(F)c(F)cc2c(-c3cnc4nc3N4C#[SH])c(C(S)S)[nH]c12,[[0.3022492]]
[[-8.11195]],[[4.087254]],O=Nc1c(F)c(F)cc2c(-c3c(F)nc4nc3N4C#[SH])c(C(S)S)[nH]c12,[[0.3406787]]
[[-8.747404]],[[4.7773476]],O=Nc1c(F)c(F)cc2c(-c3cnc(NC#[SH])nc3F)c(C(S)S)[nH]c12,[[0.42638704]]
[[-9.909262]],[[4.711908]],O=Nc1c(F)c(F)c2c3c(-c4cnc(NC#[SH])nc4F)c([nH]c13)C(S)S2,[[0.49841863]]
[[-9.461791]],[[4.5929685]],O=Nc1c(F)c(F)c2c3c(-c4cnc(N(Cl)C#[SH])nc4F)c([nH]c13)C(S)S2,[[0.5344912]]
[[-8.63796]],[[3.5508687]],O=Nc1c(F)c(F)cc2c(-c3cnc(N(Cl)C#[SH])nc3F)c(C(S)S)[nH]c12,[[0.49882245]]
[[-9.328146]],[[3.6045074]],O=Nc1c(F)c(F)cc2c(-c3cnc(N(Cl)C#[SH])nc3F)c(C(S)SS)[nH]c12,[[0.5812762]]
[[-9.236082]],[[3.509323]],O=Nc1c(F)c(F)cc2c(-c3cnc(N(Cl)C#[SH])nc3)c(C(S)SS)[nH]c12,[[0.63452065]]
[[-7.909482]],[[5.137573]],CCCN1c2ccccc2Cc2c(O)ncnc21,[[0.09740651]]
[[-7.3936005]],[[5.104229]],CCCN1c2ccc(C)cc2Cc2c(O)ncnc21,[[0.10494459]]
[[-7.6542206]],[[5.2959976]],CCCNc1ncnc(O)c1Cc1cccc(C)c1,[[0.12088001]]
[[-7.8525715]],[[5.1207705]],CCCNc1ncnc(O)c1C(C)c1cccc(C)c1,[[0.1329666]]
[[-7.2561517]],[[3.7568529]],CCC(Cl)Nc1ncnc(O)c1C(C)c1cccc(C)c1,[[0.11979104]]
[[-8.38802]],[[4.9241877]],Cc1cccc(C2(C)c3c(O)ncnc3NC(Cl)C2C)c1,[[0.16494544]]
[[-7.896396]],[[3.816643]],Cc1cccc(C2(C)c3c(O)nc(S)nc3NC(Cl)C2C)c1,[[0.15518413]]
[[-8.893791]],[[4.5755234]],Cc1cc2cc(c1)C1(C)c3c(O)nc(S)nc3NC(Cl)C1C2,[[0.20072079]]
[[-9.040644]],[[4.4324646]],Cc1cc2cc(c1)C1(C)c3c(O)nc(S)nc3NC(Cl)C1C2Cl,[[0.22098877]]
[[-8.264688]],[[3.6377475]],Cc1cccc(C(Cl)C2C(Cl)Nc3nc(S)nc(O)c3C2C)c1,[[0.21243066]]
[[-7.180207]],[[4.5852737]],Cc1cc2cc(c1)C(Cl)C1C(Cl)Nc3nc(S)nc(O)c3C1C2,[[0.25106385]]
[[-7.6601243]],[[4.579649]],Cc1cc2cc(c1)C(Cl)(Cl)C1C(Cl)Nc3nc(S)nc(O)c3C1C2,[[0.28640953]]
[[-7.5266495]],[[4.154481]],Cc1cc2c(C)c(c1)C(Cl)(Cl)C1C(Cl)Nc3nc(S)nc(O)c3C1C2,[[0.29892194]]
[[-7.242139]],[[4.5771246]],Cc1cc2c(C)c(c1)C(Cl)(Cl)C1C(C2)c2c(O)nc(S)nc2N(N)C1Cl,[[0.34525296]]
[[-6.2755184]],[[4.4367666]],Cc1cc2c(C)c(c1)C(Cl)(Cl)C1(N)C(C2)c2c(O)nc(S)nc2N(N)C1Cl,[[0.35556778]]
[[-7.6522217]],[[4.577915]],Cc1cc2c(C)c(c1)C(Cl)(Cl)C1(NCl)C(C2)c2c(O)nc(S)nc2N(N)C1Cl,[[0.43624645]]
[[-7.4351463]],[[4.649629]],Cc1cc2c(C)c(c1)C(Cl)(Cl)C1(NCl)C3c4c(O)nc(nc4N(N)C1Cl)SC23,[[0.4832139]]
[[-8.234447]],[[4.574232]],Cc1cc2c(C)c(c1)C(Cl)(Cl)C1(NCl)C(Cl)N(N)c3nc4nc5c3C1(O5)C2S4,[[0.55579406]]
[[-8.895534]],[[4.640576]],Cc1cc2c(C)c(c1)C(Cl)(Cl)C1(NCl)C3Oc4cc(nc(n4)SC23)N(N)C1Cl,[[0.644561]]
[[-9.731024]],[[4.024205]],Cc1cc2c(C)c(c1)C(Cl)(Cl)C1(NCl)C3Oc4cc(nc(n4)SC23)N(NN)C1Cl,[[0.6957587]]
[[-7.329459]],[[5.054805]],Oc1ncnc2c1Cc1ccccc1N2CCF,[[0.09357285]]
[[-7.2875714]],[[4.679373]],Nc1cccc2c1N(CCF)c1ncnc(O)c1C2,[[0.09904111]]
[[-8.067809]],[[4.566585]],CC(CF)N1c2ncnc(O)c2Cc2cccc(N)c21,[[0.11329751]]
[[-8.795362]],[[4.2525826]],CC(CF)N1c2ncnc(O)c2Cc2cc(F)cc(N)c21,[[0.1260306]]
[[-9.0611925]],[[4.2036724]],CC(CF)N1c2ncnc(O)c2Cc2cc(F)c(N)c(N)c21,[[0.14122191]]
[[-8.767694]],[[4.466858]],CNc1c(N)c(F)cc2c1N(C(C)CF)c1ncnc(O)c1C2,[[0.15944384]]
[[-9.75329]],[[4.563017]],CNc1c(N)c(F)c(Cl)c2c1N(C(C)CF)c1ncnc(O)c1C2,[[0.18847537]]
[[-8.265879]],[[5.0675616]],CC(CF)N1c2ncnc(O)c2Cc2c(Cl)c(F)c(N)c(NC=O)c21,[[0.20573309]]
[[-8.18807]],[[4.8572617]],CC(CF)N1c2ncnc(O)c2Cc2c(Cl)c(F)c(N)c(NC(=O)Cl)c21,[[0.22218846]]
[[-8.931011]],[[4.233416]],Cc1c(O)ncnc1N(c1cc(Cl)c(F)c(N)c1NC(=O)Cl)C(C)CF,[[0.23834364]]
[[-6.8116007]],[[4.503736]],CC(=CF)N(c1cc(Cl)c(F)c(N)c1NC(=O)Cl)c1ncnc(O)c1C,[[0.24314232]]
[[-9.087786]],[[5.0965295]],CC(=CF)N1c2cc(Cl)c(F)c(N)c2N(C(=O)Cl)c2nc(O)c(C)c1n2,[[0.3277127]]
[[-10.271122]],[[4.1208124]],CC(=CF)N1c2nc3nc(O)c2Cc2c(Cl)c(F)c(N)c(c21)N3C(=O)Cl,[[0.3461975]]
[[-9.659916]],[[4.326354]],CC(=CF)N1c2nc3nc(O)c2Cc2c(Cl)cc(N)c(c21)N3C(=O)Cl,[[0.38173625]]
[[-8.555763]],[[5.2340813]],Nc1cc(Cl)c2c3c1N(C(=O)Cl)c1nc(O)c(c(n1)N3C(C=O)=CF)C2,[[0.4446706]]
[[-9.767874]],[[5.2356434]],Nc1cc(Cl)c2c3c1N(C(=O)Cl)c1nc(O)c(c(n1)N3C(=CF)C(=O)F)C2,[[0.52361816]]
[[-8.858656]],[[5.04662]],Nc1cc(Cl)c2c3c1N(C(=O)Cl)c1nc(OF)c(c(n1)N3C(=CF)C(=O)F)C2,[[0.5457658]]
[[-6.8844547]],[[4.835247]],Nc1c(N)c2c3c(c1Cl)Cc1c(OF)nc(nc1N3C(=CF)C(=O)F)N2C(=O)Cl,[[0.53291285]]
[[-7.588751]],[[4.508875]],Nc1c(N)c2c3c(c1Cl)Cc1c(OF)nc(nc1N3C(C(=O)F)=C(F)Cl)N2C(=O)Cl,[[0.591124]]
[[-7.588751]],[[4.508875]],Nc1c(N)c2c3c(c1Cl)Cc1c(OF)nc(nc1N3C(C(=O)F)=C(F)Cl)N2C(=O)Cl,[[0.65680444]]
[[-7.8462286]],[[4.7479744]],CCN1c2cc(O)ccc2Cc2c(O)ncnc21,[[0.0927043]]
[[-8.033141]],[[4.5109487]],CCN1c2cc(O)cc(N)c2Cc2c(O)ncnc21,[[0.10107915]]
[[-8.389761]],[[4.9854374]],CCNc1ncnc(O)c1Cc1ccc(O)cc1N,[[0.12110718]]
[[-7.4510565]],[[4.302526]],CCNc1ncnc(O)c1Cc1cc(S)c(O)cc1N,[[0.11757578]]
[[-8.033351]],[[4.108741]],CCNc1ncnc(O)c1C(F)c1cc(S)c(O)cc1N,[[0.1317552]]
[[-7.29156]],[[4.760578]],CCN1Nc2cc(O)c(S)cc2C(F)c2c(O)ncnc21,[[0.15253618]]
[[-7.7671676]],[[4.7546372]],CCN1Nc2cc(O)c(S)cc2C(C)(F)c2c(O)ncnc21,[[0.17383632]]
[[-6.724347]],[[4.4260116]],CC1(F)c2cc(S)c(O)cc2NN(CC=S)c2ncnc(O)c21,[[0.17450874]]
[[-9.846723]],[[3.459152]],CC1(F)c2cc(SO)c(O)cc2NN(CC=S)c2ncnc(O)c21,[[0.20490454]]
[[-7.256591]],[[5.086182]],CC1(F)c2cc(SO)c(O)cc2NN2CC(=S)c3nc(O)c1c2n3,[[0.24149856]]
[[-6.4960985]],[[4.4257326]],CC1(F)c2cc(SOCl)c(O)cc2NN2CC(=S)c3nc(O)c1c2n3,[[0.23609687]]
[[-8.398348]],[[3.558158]],CC1(F)c2c(O)nc3nc2N(CC3=S)Nc2cc(O)c(SOCl)c(S)c21,[[0.261536]]
[[-7.6634493]],[[4.0939746]],CN1Nc2cc(O)c(SOCl)c(S)c2C(C)(F)c2c(O)nc(C=S)nc21,[[0.29893366]]
[[-9.078896]],[[3.5097246]],CC(=S)c1nc(O)c2c(n1)N(C)Nc1cc(O)c(SOCl)c(S)c1C2(C)F,[[0.3341342]]
[[-9.590733]],[[3.4173825]],CC(=S)c1nc(O)c2c(n1)N(C)Nc1cc(O)c(SOCl)c3c1C2(F)CS3,[[0.37791017]]
[[-9.078896]],[[3.5097246]],CC(=S)c1nc(O)c2c(n1)N(C)Nc1cc(O)c(SOCl)c(S)c1C2(C)F,[[0.41251135]]
[[-8.966523]],[[3.5352643]],CC(=S)c1nc(O)c2c(n1)N(C)Nc1ccc(SOCl)c(S)c1C2(C)F,[[0.4568634]]
[[-7.957798]],[[4.807207]],CN1Nc2ccc(SOCl)c(S)c2C2(F)C=CC(=S)c3nc(O)c2c1n3,[[0.5632204]]
[[-7.6779485]],[[4.5068884]],CN1Nc2ccc(SOCl)c(S)c2C2(F)C=CC(=S)c3nc(OS)c2c1n3,[[0.59394825]]
[[-7.9476967]],[[4.285938]],C=CN1Nc2ccc(SOCl)c(S)c2C2(F)C=CC(=S)c3nc(OS)c2c1n3,[[0.6515206]]
[[-7.8737154]],[[5.079194]],CC(N)N1c2ccccc2Cc2c(O)ncnc21,[[0.09657039]]
[[-7.9250154]],[[4.971645]],CC1c2ccccc2N(C(C)N)c2ncnc(O)c21,[[0.1062404]]
[[-8.231653]],[[4.783049]],CC1c2ccccc2N(C(N)CO)c2ncnc(O)c21,[[0.11731789]]
[[-7.8583097]],[[4.2957506]],CC1c2ccc(S)cc2N(C(N)CO)c2ncnc(O)c21,[[0.12026615]]
[[-7.605749]],[[4.4434175]],CC1c2ccc(S)cc2N(C(N)(O)CO)c2ncnc(O)c21,[[0.13423674]]
[[-7.7758164]],[[4.3110375]],CC1c2ccc(S)cc2N(C(N)(O)C(O)S)c2ncnc(O)c21,[[0.14806922]]
[[-7.5048637]],[[4.5228868]],CC1c2ccc(S)c(O)c2N(C(N)(O)C(O)S)c2ncnc(O)c21,[[0.16645792]]
[[-7.6696377]],[[4.1207786]],CCc1c(O)ncnc1N(c1cccc(S)c1O)C(N)(O)C(O)S,[[0.17721292]]
[[-7.7494373]],[[4.0492764]],CCc1cncnc1N(c1cccc(S)c1O)C(N)(O)C(O)S,[[0.19596086]]
[[-7.61129]],[[3.8201714]],CCc1cncnc1N(c1cccc(S)c1O)C(O)(NF)C(O)S,[[0.20929328]]
[[-8.236448]],[[3.3137782]],CCc1cncnc1N(c1cccc(SN)c1O)C(O)(NF)C(O)S,[[0.22516948]]
[[-7.8037305]],[[3.2510123]],NSc1cccc(N(c2nc3ncc2CC3)C(O)(NF)C(O)S)c1O,[[0.24103786]]
[[-7.4533706]],[[4.108402]],Oc1c(S)cccc1N(c1nc2ncc1CC2)C(O)(NF)C(O)S,[[0.29578725]]
[[-8.533152]],[[2.6804516]],Oc1c(S)cccc1N(c1nc2ncc1CC2)C(O)(C(O)S)N(F)S,[[0.2866665]]
[[-6.856945]],[[3.534143]],Oc1ccccc1N(c1nc2ncc1CC2)C(O)(C(O)S)N(F)S,[[0.32386774]]
[[-8.211361]],[[3.032276]],OC(S)C(O)(N(F)S)N(c1ccccc1)c1nc2ncc1CC2,[[0.36532575]]
[[-9.143309]],[[3.0439866]],OC(S)C(O)(N(F)S)N(c1ccccc1)c1nc2ncc1CC2Cl,[[0.4317915]]
[[-7.5534487]],[[3.659889]],OC1c2cnc(nc2N(c2ccccc2)C(O)(C(O)S)N(F)S)C1Cl,[[0.47364596]]
[[-8.500277]],[[3.2172]],OOC(S)C(O)(N(F)S)N(c1ccccc1)c1nc2ncc1C(O)C2Cl,[[0.5246326]]
[[-8.500277]],[[3.2172]],OOC(S)C(O)(N(F)S)N(c1ccccc1)c1nc2ncc1C(O)C2Cl,[[0.5829251]]
[[-7.8737154]],[[5.079194]],CC(N)N1c2ccccc2Cc2c(O)ncnc21,[[0.09657039]]
[[-7.9250154]],[[4.971645]],CC1c2ccccc2N(C(C)N)c2ncnc(O)c21,[[0.1062404]]
[[-8.639397]],[[4.880893]],CC(N)N1c2ccccc2C(CN)c2c(O)ncnc21,[[0.12119621]]
[[-7.51181]],[[4.224839]],CC(N)N1c2cccc(S)c2C(CN)c2c(O)ncnc21,[[0.11679311]]
[[-7.565928]],[[4.8360887]],CC1N=NCC2c3c(S)cccc3N1c1ncnc(O)c12,[[0.14067037]]
[[-8.944476]],[[4.601467]],Cc1cc(S)c2c(c1)N1c3ncnc(O)c3C2CN=NC1C,[[0.16350788]]
[[-7.7079782]],[[4.4291773]],Cc1cc2c(c(S)c1N)C1CN=NC(C)N2c2ncnc(O)c21,[[0.16638514]]
[[-6.9987493]],[[4.3657007]],Cc1ccc(C2CN=NC(C)Nc3ncnc(O)c32)c(S)c1N,[[0.17595965]]
[[-7.674116]],[[5.3972015]],Cc1ccc2c(c1N)Sc1nc(O)c3c(n1)NC(C)N=NCC23,[[0.23033486]]
[[-6.9987493]],[[4.3657007]],Cc1ccc(C2CN=NC(C)Nc3ncnc(O)c32)c(S)c1N,[[0.21723412]]
[[-7.648061]],[[3.910172]],Cc1ccc(C23CN=NC(C2)Nc2ncnc(O)c23)c(S)c1N,[[0.23598136]]
[[-6.9987493]],[[4.3657007]],Cc1ccc(C2CN=NC(C)Nc3ncnc(O)c32)c(S)c1N,[[0.26819026]]
[[-7.5760508]],[[4.3988733]],Cc1ccc(C2CN=NC(C)(F)Nc3ncnc(O)c32)c(S)c1N,[[0.30953807]]
[[-6.9987493]],[[4.3657007]],Cc1ccc(C2CN=NC(C)Nc3ncnc(O)c32)c(S)c1N,[[0.3310991]]
[[-7.4375772]],[[4.0339365]],Cc1ccc(C2CN=NC(C)(O)Nc3ncnc(O)c32)c(S)c1N,[[0.36115974]]
[[-7.7064075]],[[4.225825]],Cc1ccc(C2c3c(O)ncnc3NC(C)(O)N=NC2F)c(S)c1N,[[0.41831264]]
[[-7.4375772]],[[4.0339365]],Cc1ccc(C2CN=NC(C)(O)Nc3ncnc(O)c32)c(S)c1N,[[0.44587624]]
[[-7.1974936]],[[4.079345]],Cc1c(S)cc(C2CN=NC(C)(O)Nc3ncnc(O)c32)c(S)c1N,[[0.49128062]]
[[-8.608355]],[[3.794068]],C=CC1(O)N=NCC(c2cc(S)c(C)c(N)c2S)c2c(O)ncnc2N1,[[0.57150024]]
[[-8.758899]],[[4.1214404]],C=CC12N=NCC(c3cc(S)c(C)c(N)c3S)c3c(ncnc3OO1)N2,[[0.66785705]]
[[-7.3811073]],[[5.06418]],CCN1c2ncnc(O)c2Cc2cccc(C)c21,[[0.09393679]]
[[-6.501786]],[[5.780875]],Cc1cccc2c1N1c3ncnc(c3C2)OC1C,[[0.10845035]]
